Name,Phase,Prerequisite,Unique,Set,Slot,Type,Speed,Low,High,Armor,Health,Mana,Strength,Agility,Stamina,Intellect,Spirit,Attack Power,Spell Damage,Spell Healing,Nature Damage,Frost Damage,Fire Damage,Phys Hit,Spell Hit,Phys Crit,Spell Crit,Dagger Skill,Mace Skill,Axe Skill,Two-hand Mace Skill,Two-hand Axe Skill,Staff Skill,Melee Haste,Spell Haste,Mp5,Hp5,Spell Pen,Defense,Dodge,Parry,Block,Block Value,Arcane Resistance,Fire Resistance,Nature Resistance,Frost Resistance,Shadow Resistance
Hollowfang Blade,25,,,,Weapon,One-Hand Dagger,1.4,8,17,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Agility,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Arcane Wrath,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Fiery Wrath,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Frozen Wrath,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Healing,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Nature's Wrath,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Power,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Shadow Wrath,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Stamina,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of Strength,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of the Bear,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of the Monkey,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honed Stiletto of the Tiger,25,,,,Weapon,One-Hand Dagger,1.4,15,29,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hook Dagger,25,,,,Weapon,One-Hand Dagger,1.5,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iridescent Hammer,25,,,,Weapon,One-Hand Mace,1.8,18,34,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Knuckles,25,,,,Weapon,One-Hand Fist Weapon,1.7,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jagged Dagger,25,,,,Weapon,One-Hand Dagger,1.5,6,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeweled Dagger,25,,,,Weapon,One-Hand Dagger,1.6,6,11,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kris of Orgrimmar,25,,,,Weapon,One-Hand Dagger,1.5,9,18,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Crawler Limb,25,,,,Weapon,One-Hand Dagger,1.6,8,16,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meteor Shard,25,,TRUE,,Weapon,One-Hand Dagger,1.8,23,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naraxis' Fang,25,,,,Weapon,One-Hand Dagger,1.6,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oscillating Power Hammer,25,,,,Weapon,One-Hand Mace,2,24,46,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearl-handled Dagger,25,,,,Weapon,One-Hand Dagger,1.7,13,26,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prison Shank,25,,,,Weapon,One-Hand Dagger,1.8,21,39,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Razor's Edge,25,,,,Weapon,One-Hand Axe,2.4,25,48,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ritual Blade,25,,,,Weapon,One-Hand Dagger,1.4,7,14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scout's Blade,25,,TRUE,,Weapon,One-Hand Dagger,1.7,18,34,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scout's Blade,25,,TRUE,,Weapon,One-Hand Dagger,1.7,22,43,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sentinel's Blade,25,,TRUE,,Weapon,One-Hand Dagger,1.7,22,43,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergeant's Warhammer,25,,,,Weapon,One-Hand Mace,2.1,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serpent's Kiss,25,,,,Weapon,One-Hand Axe,2.5,23,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serrated Knife,25,,,,Weapon,One-Hand Dagger,1.6,10,19,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slicer Blade,25,,,,Weapon,One-Hand Dagger,1.5,9,17,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Hand Blade,25,,,,Weapon,One-Hand Dagger,1.5,6,12,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smite's Reaver,25,,,,Weapon,One-Hand Axe,1.9,14,28,,,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spikelash Dagger,25,,,,Weapon,One-Hand Dagger,1.9,14,28,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinner Fang,25,,,,Weapon,One-Hand Dagger,1.5,9,18,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelscale Crushfish,25,,,,Weapon,One-Hand Mace,2.5,22,42,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stinging Viper,25,,,,Weapon,One-Hand Mace,2.8,30,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stonesplinter Dagger,25,,,,Weapon,One-Hand Dagger,1.5,7,14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun-Touched Crescent,25,,,,Weapon,One-Hand Dagger,1.2,15,30,,,,,,3,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
Tail Spike,25,,,,Weapon,One-Hand Dagger,1.8,14,26,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talon of Vultros,25,,TRUE,,Weapon,One-Hand Dagger,2,23,44,,,,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venom Web Fang,25,,,,Weapon,One-Hand Dagger,1.5,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibroblade,25,,,,Weapon,One-Hand Axe,1.6,21,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Agility,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Arcane Wrath,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Fiery Wrath,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Frozen Wrath,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Healing,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Nature's Wrath,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Power,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Shadow Wrath,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Stamina,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Strength,25,,,,Weapon,One-Hand Dagger,1.7,10,19,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wicked Dagger,25,,,,Weapon,One-Hand Dagger,1.6,10,20,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyvern Tailspike,25,,,,Weapon,One-Hand Dagger,1.8,17,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Arctic Buckler,25,,,,Shield,,,,,725,,,,,7,,8,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,5,
Arctic Buckler,25,,,,Shield,,,,,642,,,,,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,5,
Bandit Buckler of Agility,25,,,,Shield,,,,,411,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bandit Buckler of Blocking,25,,,,Shield,,,,,411,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,7,,,,,
Bandit Buckler of Defense,25,,,,Shield,,,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bandit Buckler of Stamina,25,,,,Shield,,,,,411,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bandit Buckler of Strength,25,,,,Shield,,,,,411,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bandit Buckler of the Bear,25,,,,Shield,,,,,411,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bandit Buckler of the Boar,25,,,,Shield,,,,,411,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bandit Buckler of the Gorilla,25,,,,Shield,,,,,411,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bandit Buckler of the Monkey,25,,,,Shield,,,,,411,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bandit Buckler of the Tiger,25,,,,Shield,,,,,411,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Bard's Buckler of Agility,25,,,,Shield,,,,,345,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bard's Buckler of Blocking,25,,,,Shield,,,,,345,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,6,,,,,
Bard's Buckler of Defense,25,,,,Shield,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bard's Buckler of Stamina,25,,,,Shield,,,,,345,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bard's Buckler of Strength,25,,,,Shield,,,,,345,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bard's Buckler of the Bear,25,,,,Shield,,,,,345,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bard's Buckler of the Boar,25,,,,Shield,,,,,345,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bard's Buckler of the Gorilla,25,,,,Shield,,,,,345,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bard's Buckler of the Monkey,25,,,,Shield,,,,,345,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bard's Buckler of the Tiger,25,,,,Shield,,,,,345,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Battleforge Shield of Agility,25,,,,Shield,,,,,561,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Battleforge Shield of Blocking,25,,,,Shield,,,,,561,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2%,11,,,,,
Battleforge Shield of Defense,25,,,,Shield,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Battleforge Shield of Stamina,25,,,,Shield,,,,,561,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Battleforge Shield of Strength,25,,,,Shield,,,,,561,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Battleforge Shield of the Bear,25,,,,Shield,,,,,561,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Battleforge Shield of the Boar,25,,,,Shield,,,,,561,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Battleforge Shield of the Gorilla,25,,,,Shield,,,,,561,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Battleforge Shield of the Monkey,25,,,,Shield,,,,,561,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Battleforge Shield of the Tiger,25,,,,Shield,,,,,561,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Bear Buckler,25,,,,Shield,,,,,461,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Black Husk Shield,25,,,,Shield,,,,,478,,,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Bloodspattered Shield of Agility,25,,,,Shield,,,,,378,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bloodspattered Shield of Blocking,25,,,,Shield,,,,,378,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,6,,,,,
Bloodspattered Shield of Defense,25,,,,Shield,,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bloodspattered Shield of Stamina,25,,,,Shield,,,,,378,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bloodspattered Shield of Strength,25,,,,Shield,,,,,378,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bloodspattered Shield of the Bear,25,,,,Shield,,,,,378,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bloodspattered Shield of the Boar,25,,,,Shield,,,,,378,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bloodspattered Shield of the Gorilla,25,,,,Shield,,,,,378,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bloodspattered Shield of the Monkey,25,,,,Shield,,,,,378,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Bloodspattered Shield of the Tiger,25,,,,Shield,,,,,378,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Brackwater Shield,25,,,,Shield,,,,,311,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Bristlebark Buckler,25,,,,Shield,,,,,495,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Buckler of the Seas,25,,,,Shield,,,,,411,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Burnished Shield,25,,,,Shield,,,,,428,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Cadet Shield of Agility,25,,,,Shield,,,,,274,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Cadet Shield of Blocking,25,,,,Shield,,,,,274,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,5,,,,,
Cadet Shield of Defense,25,,,,Shield,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Cadet Shield of Stamina,25,,,,Shield,,,,,274,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Cadet Shield of Strength,25,,,,Shield,,,,,274,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Cadet Shield of the Bear,25,,,,Shield,,,,,274,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Cadet Shield of the Boar,25,,,,Shield,,,,,274,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Cadet Shield of the Gorilla,25,,,,Shield,,,,,274,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Cadet Shield of the Monkey,25,,,,Shield,,,,,274,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Cadet Shield of the Tiger,25,,,,Shield,,,,,274,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Ceremonial Buckler,25,,,,Shield,,,,,328,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Clink Shield,25,,,,Shield,,,,,545,,,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Cobalt Buckler,25,,,,Shield,,,,,411,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Commander's Crest,25,,,,Shield,,,,,623,,,6,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,
Deadskull Shield,25,,,,Shield,,,,,611,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
Defender Shield of Agility,25,,,,Shield,,,,,461,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Defender Shield of Blocking,25,,,,Shield,,,,,461,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,8,,,,,
Defender Shield of Defense,25,,,,Shield,,,,,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Defender Shield of Stamina,25,,,,Shield,,,,,461,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Defender Shield of Strength,25,,,,Shield,,,,,461,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Defender Shield of the Bear,25,,,,Shield,,,,,461,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Defender Shield of the Boar,25,,,,Shield,,,,,461,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Defender Shield of the Gorilla,25,,,,Shield,,,,,461,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Defender Shield of the Monkey,25,,,,Shield,,,,,461,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Defender Shield of the Tiger,25,,,,Shield,,,,,461,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Dervish Buckler of Agility,25,,,,Shield,,,,,545,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dervish Buckler of Blocking,25,,,,Shield,,,,,545,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2%,10,,,,,
Dervish Buckler of Defense,25,,,,Shield,,,,,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dervish Buckler of Stamina,25,,,,Shield,,,,,545,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dervish Buckler of Strength,25,,,,Shield,,,,,545,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dervish Buckler of the Bear,25,,,,Shield,,,,,545,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dervish Buckler of the Boar,25,,,,Shield,,,,,545,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dervish Buckler of the Gorilla,25,,,,Shield,,,,,545,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dervish Buckler of the Monkey,25,,,,Shield,,,,,545,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dervish Buckler of the Tiger,25,,,,Shield,,,,,545,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Driftmire Shield,25,,,,Shield,,,,,528,,,2,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Dust Bowl,25,,,,Shield,,,,,378,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Emblazoned Buckler,25,,,,Shield,,,,,578,,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
Faerleia's Shield,25,,,,Shield,,,,,328,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Feral Buckler of Agility,25,,,,Shield,,,,,395,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Feral Buckler of Blocking,25,,,,Shield,,,,,395,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,7,,,,,
Feral Buckler of Defense,25,,,,Shield,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Feral Buckler of Stamina,25,,,,Shield,,,,,395,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Feral Buckler of Strength,25,,,,Shield,,,,,395,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Feral Buckler of the Bear,25,,,,Shield,,,,,395,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Feral Buckler of the Boar,25,,,,Shield,,,,,395,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Feral Buckler of the Gorilla,25,,,,Shield,,,,,395,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Feral Buckler of the Monkey,25,,,,Shield,,,,,395,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Feral Buckler of the Tiger,25,,,,Shield,,,,,395,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Forest Buckler,25,,,,Shield,,,,,478,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of Agility,25,,,,Shield,,,,,495,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of Blocking,25,,,,Shield,,,,,495,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,9,,,,,
Fortified Shield of Defense,25,,,,Shield,,,,,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of Stamina,25,,,,Shield,,,,,495,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of Strength,25,,,,Shield,,,,,495,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of the Bear,25,,,,Shield,,,,,495,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of the Boar,25,,,,Shield,,,,,495,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of the Gorilla,25,,,,Shield,,,,,495,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of the Monkey,25,,,,Shield,,,,,495,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Fortified Shield of the Tiger,25,,,,Shield,,,,,495,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Gold-plated Buckler,25,,,,Shield,,,,,471,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Green Carapace Shield,25,,,,Shield,,,,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,4,,
Grizzly Buckler of Arcane Wrath,25,,,,Shield,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of Fiery Wrath,25,,,,Shield,,,,,274,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of Frozen Wrath,25,,,,Shield,,,,,274,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of Healing,25,,,,Shield,,,,,274,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of Holy Wrath,25,,,,Shield,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of Intellect,25,,,,Shield,,,,,274,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of Shadow Wrath,25,,,,Shield,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of Spirit,25,,,,Shield,,,,,274,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of the Eagle,25,,,,Shield,,,,,274,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of the Falcon,25,,,,Shield,,,,,274,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of the Owl,25,,,,Shield,,,,,274,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of the Whale,25,,,,Shield,,,,,274,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grizzly Buckler of the Wolf,25,,,,Shield,,,,,274,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Grunt's Shield of Agility,25,,,,Shield,,,,,478,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Grunt's Shield of Blocking,25,,,,Shield,,,,,478,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1%,9,,,,,
Grunt's Shield of Defense,25,,,,Shield,,,,,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Grunt's Shield of Stamina,25,,,,Shield,,,,,478,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Grunt's Shield of Strength,25,,,,Shield,,,,,478,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Grunt's Shield of the Bear,25,,,,Shield,,,,,478,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Grunt's Shield of the Boar,25,,,,Shield,,,,,478,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
